@relation ASS2009
@attribute skill_ID numeric
@attribute skill_mastery numeric
@attribute ability_profile numeric
@attribute problem_difficulty numeric
@attribute correctness {1,0}
@data
33,0.249144,0,0,1
33,0.42058,0,2,1
33,0.592577,0,5,0
33,0.104265,1,5,1
33,0.246745,1,2,1
33,0.417934,1,4,1
34,0.789386,1,4,1
34,0.875659,1,2,1
33,0.590155,1,4,1
42,0.439223,1,3,0
42,0.345572,1,2,1
42,0.376356,1,3,1
42,0.408121,1,2,1
42,0.440628,1,5,0
42,0.346861,1,5,0
42,0.26382,1,5,1
42,0.290716,1,4,0
42,0.216798,1,4,1
42,0.240598,1,4,0
42,0.176411,1,3,0
42,0.126742,1,3,0
42,0.089805,1,4,0
42,0.063139,1,7,0
42,0.044298,1,4,0
42,0.031188,1,5,0
42,0.022161,1,4,1
42,0.026156,1,2,1
42,0.030674,1,5,1
83,0.563882,1,3,0
83,0.103323,1,4,0
83,0.101208,1,3,1
43,0.521959,1,6,0
43,0.103453,1,5,0
43,0.10126,1,2,1
43,0.242808,1,5,0
43,0.101722,1,5,0
43,0.101255,1,6,0
43,0.101254,1,4,1
43,0.2428,1,4,0
43,0.101722,1,4,1
43,0.243414,1,1,1
43,0.41425,1,3,1
39,0.552876,1,5,0
43,0.586771,2,5,0
43,0.104188,2,2,1
43,0.246644,2,2,1
43,0.417823,2,6,0
43,0.102614,2,4,0
43,0.101258,2,3,1
97,0.703549,2,2,1
97,0.869944,2,4,1
57,0.730159,2,3,1
31,0.602689,2,1,1
31,0.707827,2,5,1
31,0.794598,2,2,1
43,0.242805,2,7,0
43,0.101722,2,7,1
43,0.243414,2,7,0
43,0.101724,2,5,1
43,0.243417,2,2,1
43,0.414253,2,1,1
49,0.385714,2,4,0
49,0.10213,2,5,1
49,0.267207,1,5,1
49,0.479474,1,5,1
45,0.559615,1,5,0
45,0.103284,1,4,1
45,0.268909,1,2,1
45,0.481377,1,2,1
82,0.972319,1,2,1
50,0.621212,1,3,0
50,0.103945,1,5,0
50,0.101209,1,3,1
50,0.265845,1,4,0
50,0.101652,1,4,0
50,0.101204,1,3,1
52,0.423592,1,4,1
50,0.265837,1,5,0
50,0.101652,1,3,1
50,0.2665,1,4,0
50,0.101654,1,6,0
50,0.101204,1,5,0
50,0.101203,1,4,0
50,0.101203,1,4,0
50,0.101203,1,3,0
99,0.551601,1,2,1
99,0.662713,1,2,1
99,0.758318,1,1,1
99,0.833611,1,4,1
99,0.888877,1,4,0
99,0.763385,1,5,0
99,0.565569,1,3,1
99,0.675251,1,3,1
99,0.768541,1,8,0
99,0.572617,1,5,0
99,0.351167,1,5,1
50,0.101203,1,4,1
50,0.265836,1,5,0
50,0.101652,1,3,0
50,0.101204,1,5,0
50,0.101203,1,3,1
50,0.265836,1,4,1
50,0.477938,1,4,0
50,0.102646,1,4,1
99,0.463814,1,6,0
99,0.259142,1,6,1
99,0.358728,1,2,1
99,0.472026,1,4,1
100,0.532567,1,4,1
100,0.532413,1,3,0
100,0.535366,1,0,1
100,0.53521,1,0,1
100,0.535053,1,0,1
100,0.534897,1,3,0
100,0.537846,1,0,1
100,0.537688,1,4,1
100,0.537529,1,4,1
100,0.537371,1,3,0
100,0.540316,1,0,1
64,0.56,1,4,1
100,0.540155,1,4,1
100,0.539995,1,3,1
100,0.539834,1,3,1
100,0.539674,1,4,1
99,0.588179,1,4,1
99,0.69522,1,3,1
99,0.784599,1,4,1
99,0.853284,1,2,1
50,0.267969,1,2,1
50,0.480327,1,2,1
99,0.902776,1,3,1
99,0.936807,1,4,1
99,0.95946,1,0,1
99,0.974216,1,2,1
99,0.983692,1,5,1
100,0.539514,1,5,1
100,0.539354,1,4,1
100,0.539194,1,5,1
64,0.559619,1,5,1
64,0.559239,1,4,1
60,0.650376,1,5,1
120,0.696833,1,4,0
120,0.697979,1,7,0
120,0.699123,7,6,0
120,0.700264,7,5,0
120,0.701402,7,6,0
120,0.702536,7,4,1
120,0.701998,7,4,1
59,0.532075,7,3,1
46,0.646967,7,3,1
46,0.806842,7,3,1
46,0.903636,7,2,1
46,0.954362,7,2,1
46,0.978945,7,2,1
61,0.678049,7,0,1
99,0.989722,7,6,0
99,0.974892,7,1,1
99,0.984123,7,6,0
99,0.96153,7,1,1
99,0.975551,7,2,1
99,0.984544,7,2,1
104,0.608187,7,6,0
104,0.609531,7,4,0
104,0.610872,7,5,0
104,0.61221,7,6,1
104,0.611649,7,5,0
105,0.777778,7,1,1
105,0.777616,7,0,1
105,0.777454,7,2,0
105,0.781115,7,0,1
105,0.780954,7,1,1
105,0.780793,7,1,1
105,0.780632,7,0,1
105,0.780471,7,2,1
107,0.348361,7,7,0
107,0.244595,7,8,0
107,0.164236,7,3,1
107,0.215962,7,4,0
107,0.143337,7,6,0
107,0.092584,7,8,0
107,0.058919,7,2,0
107,0.037355,7,6,0
107,0.023849,7,5,0
107,0.015509,7,8,0
107,0.010403,7,2,1
107,0.015441,7,6,0
107,0.010362,7,7,0
107,0.00727,7,9,0
107,0.005394,7,2,1
107,0.008502,7,2,0
107,0.006141,7,4,0
58,0.669118,7,5,0
58,0.670921,7,0,1
58,0.67062,7,0,1
58,0.670319,7,3,1
26,0.675676,7,5,0
26,0.677458,7,1,1
26,0.677156,7,2,0
26,0.678933,7,2,1
26,0.678632,7,8,0
26,0.680404,7,4,1
107,0.004709,7,8,0
107,0.003843,7,3,1
107,0.006349,7,5,0
107,0.004835,7,3,1
107,0.007727,7,6,1
107,0.011737,7,8,0
107,0.008106,7,9,0
107,0.0059,7,2,1
107,0.009205,7,3,1
107,0.013783,7,6,0
107,0.009351,7,7,0
107,0.006656,7,3,1
107,0.010253,7,5,0
90,0.543478,7,5,1
87,0.443709,7,4,0
87,0.445251,7,9,0
87,0.446793,7,10,0
87,0.448335,7,10,0
87,0.449875,7,5,0
87,0.451414,7,7,0
87,0.452952,7,8,0
87,0.45449,7,4,1
89,0.887218,7,1,1
26,0.680103,7,2,1
107,0.007204,7,4,0
107,0.005354,7,9,0
107,0.004233,7,2,1
107,0.00689,7,4,1
104,0.612986,7,4,0
104,0.614321,7,3,1
104,0.613759,7,5,0
104,0.615092,7,4,0
27,0.675258,7,4,0
27,0.677041,7,1,1
27,0.67674,7,2,1
27,0.676438,7,2,1
87,0.454045,7,5,0
87,0.455581,7,4,0
87,0.457117,7,6,0
87,0.458652,7,5,0
23,0.540441,7,1,1
30,0.619433,7,3,1
30,0.650113,7,5,0
30,0.555816,7,3,1
30,0.588254,7,2,1
30,0.619923,7,1,1
30,0.650585,7,2,0
30,0.556328,7,2,1
30,0.588756,7,2,1
30,0.62041,7,0,1
30,0.651055,7,4,1
87,0.460186,7,2,0
87,0.461718,7,10,0
87,0.46325,7,10,0
87,0.46478,7,4,0
87,0.46631,7,4,0
87,0.467838,7,8,0
87,0.469365,7,9,0
87,0.470891,7,3,1
87,0.470425,7,6,0
87,0.47195,7,5,1
87,0.471482,7,6,0
104,0.616423,7,5,0
104,0.617751,7,3,1
104,0.617189,7,5,0
104,0.618516,7,7,0
107,0.010577,7,5,0
107,0.007401,7,7,0
107,0.005473,7,2,1
48,0.234637,7,5,0
48,0.094183,7,5,1
87,0.473007,7,5,0
87,0.47453,7,4,0
87,0.476052,7,5,0
87,0.477573,7,8,0
87,0.479092,7,5,0
87,0.48061,7,6,0
87,0.482127,7,9,0
87,0.483643,7,5,0
87,0.485157,7,4,0
87,0.48667,7,6,0
87,0.488182,7,9,0
87,0.489692,7,10,0
87,0.491201,7,4,0
87,0.492709,7,4,0
48,0.172448,7,6,1
48,0.294096,7,6,1
104,0.61984,7,5,1
104,0.619278,7,2,1
104,0.618716,7,3,0
104,0.620039,7,2,1
104,0.619477,7,4,0
104,0.620799,7,3,1
104,0.620237,7,3,1
87,0.494215,7,2,1
87,0.493722,7,6,0
87,0.495227,7,0,1
87,0.494733,7,5,0
87,0.496237,7,5,1
87,0.495742,7,6,0
87,0.497245,7,4,1
87,0.496749,7,4,0
87,0.498251,7,2,1
87,0.497754,7,5,0
87,0.499255,7,2,1
87,0.498757,7,5,0
87,0.500257,7,7,1
87,0.499758,7,5,1
87,0.499259,7,2,1
87,0.498761,7,5,1
87,0.498263,7,5,0
87,0.499764,7,6,1
87,0.499265,7,6,0
87,0.500765,7,5,0
104,0.619676,7,6,0
104,0.620997,7,4,1
104,0.620435,7,3,0
104,0.621755,7,9,0
104,0.623073,7,3,1
104,0.622511,7,6,1
87,0.502263,7,6,0
87,0.50376,7,6,0
87,0.505255,7,8,0
87,0.506748,7,0,1
87,0.506243,7,6,0
87,0.507735,7,5,1
87,0.507229,7,7,0
87,0.50872,7,3,1
87,0.508213,7,2,1
87,0.507706,7,4,1
87,0.507199,7,4,1
104,0.621949,7,3,0
104,0.623266,7,1,1
107,0.008612,7,4,1
107,0.012962,7,7,0
107,0.008852,7,9,0
107,0.006353,7,2,1
107,0.009832,7,4,0
62,0.447059,7,5,0
67,0.708333,7,7,0
63,0.722222,7,3,0
62,0.448847,7,3,0
107,0.006948,7,6,1
107,0.010658,7,5,1
107,0.015793,7,6,0
107,0.010577,7,8,0
107,0.007401,7,3,0
107,0.005473,7,3,0
107,0.004305,7,5,0
107,0.003599,7,8,0
107,0.003172,7,2,0
107,0.002914,7,5,0
107,0.002758,7,7,1
24,0.138554,7,5,0
24,0.109097,7,5,0
24,0.085483,7,2,1
24,0.098957,7,5,0
24,0.077435,7,3,0
104,0.622704,7,4,1
104,0.622142,7,2,1
107,0.00484,7,6,0
107,0.003922,7,8,0
107,0.003367,7,2,1
107,0.005687,7,3,1
107,0.008909,7,6,1
107,0.013374,7,5,1
107,0.019542,7,5,1
95,0.830435,7,2,1
96,0.489655,7,3,0
96,0.491414,7,3,0
96,0.493171,7,3,1
96,0.492845,7,10,0
96,0.494601,7,3,1
96,0.494274,7,7,1
96,0.493947,7,2,1
94,0.424528,7,5,1
95,0.830252,7,0,1
92,0.161905,7,7,0
93,0.328947,7,7,0
92,0.139962,7,8,0
92,0.120687,7,7,0
24,0.060489,7,4,0
24,0.047274,7,2,0
24,0.037046,7,4,0
93,0.270695,7,6,0
93,0.219534,7,5,0
24,0.029175,7,5,1
24,0.034738,7,4,1
24,0.041135,7,6,1
93,0.175877,7,4,1
93,0.199654,7,6,1
8,0.506631,7,4,0
8,0.408985,7,5,0
8,0.318179,7,0,1
8,0.347868,7,2,1
8,0.378734,7,3,1
93,0.225664,7,2,0
92,0.103872,7,6,0
93,0.181047,7,5,1
93,0.205326,7,4,1
92,0.089291,7,3,1
8,0.410564,7,2,1
8,0.443117,7,2,0
8,0.349147,7,2,1
8,0.380057,7,1,1
8,0.411923,7,2,1
8,0.444501,7,3,1
8,0.477524,7,1,1
8,0.51071,7,3,0
8,0.41293,7,3,0
8,0.321717,7,5,0
8,0.242522,7,3,1
8,0.268095,7,2,1
8,0.295241,7,3,1
8,0.323854,7,2,1
8,0.353787,7,4,1
6,0.584071,7,5,0
6,0.361923,7,0,1
6,0.475478,7,4,0
6,0.268208,7,1,1
6,0.369522,7,1,1
6,0.483645,7,2,1
6,0.599404,7,4,0
6,0.376681,7,0,1
6,0.491284,7,2,1
6,0.606717,7,1,1
5,0.755187,7,2,0
5,0.114723,7,2,1
5,0.226083,7,0,1
5,0.341073,7,1,1
67,0.709999,7,6,0
5,0.453685,7,1,1
67,0.711658,7,5,0
5,0.558388,7,0,1
7,0.671739,7,1,1
7,0.765688,7,2,0
7,0.568708,7,1,1
7,0.678047,7,2,1
7,0.770806,7,2,1
7,0.843011,7,4,0
7,0.684163,7,2,1
7,0.77574,7,6,0
7,0.582594,7,3,1
7,0.690324,7,2,1
21,0.655172,7,3,0
7,0.780687,7,1,1
7,0.850382,7,1,1
7,0.90074,7,4,1
12,0.673729,7,5,0
10,0.621993,7,7,1
10,0.621431,7,8,1
12,0.675517,7,4,1
9,0.433962,7,4,0
10,0.620869,7,4,0
9,0.43551,7,5,0
9,0.437057,7,8,0
9,0.438604,7,8,0
9,0.440149,7,10,0
7,0.935432,7,4,0
7,0.853855,7,3,0
7,0.702094,7,3,0
7,0.487513,7,3,1
7,0.603113,7,4,1
12,0.675216,7,1,1
46,0.990407,7,3,1
46,0.995654,7,3,1
46,0.998036,7,2,1
46,0.999114,7,3,1
7,0.708193,7,0,1
12,0.674914,7,4,1
12,0.674613,7,2,1
14,0.582192,7,3,0
14,0.103503,7,4,1
14,0.269234,7,3,0
13,0.543478,7,4,0
13,0.589534,7,4,0
13,0.634044,7,6,0
13,0.676356,7,3,0
13,0.71595,7,5,0
13,0.752461,7,0,1
14,0.101663,7,1,1
7,0.794887,7,8,0
46,0.9996,7,3,1
46,0.99982,7,2,1
46,0.999919,7,7,1
46,0.999963,7,5,1
46,0.999983,7,2,1
46,0.999993,7,3,1
46,0.999997,7,3,1
13,0.707971,7,0,1
46,0.999998,7,3,1
1,0.634752,7,2,0
1,0.104899,7,2,1
1,0.247573,7,2,0
1,0.101741,7,3,0
1,0.101255,7,1,1
2,0.417943,7,7,0
2,0.127767,7,5,1
2,0.208932,7,5,1
2,0.322219,7,4,1
1,0.242802,7,2,1
1,0.413571,7,1,1
2,0.460895,7,6,0
2,0.148367,7,4,1
81,0.740051,7,2,1
2,0.238923,7,4,1
2,0.360973,7,8,0
2,0.103501,7,3,1
2,0.172441,7,1,1
2,0.272876,7,6,1
3,0.686047,7,2,1
3,0.685745,7,3,1
3,0.685444,7,4,0
3,0.687193,7,0,1
3,0.686892,7,4,1
3,0.686591,7,0,1
50,0.683789,7,4,0
50,0.104879,7,4,1
50,0.271258,7,4,1
50,0.483994,7,3,1
50,0.686793,7,3,1
50,0.832664,7,4,1
15,0.656566,7,3,0
15,0.104431,7,3,1
15,0.2706,7,2,1
15,0.483261,7,0,1
15,0.686194,7,2,1
15,0.832284,7,2,1
15,0.917487,7,2,1
83,0.265843,7,1,0
83,0.101652,7,2,1
83,0.2665,7,3,1
83,0.478683,7,0,1
83,0.682437,7,1,1
83,0.829899,7,1,1
43,0.586774,7,3,0
43,0.104188,7,5,0
43,0.101262,7,1,1
43,0.242811,7,7,0
43,0.101722,7,0,1
43,0.243414,7,1,1
43,0.41425,7,0,1
43,0.586771,7,2,1
43,0.732465,7,2,1
39,0.103777,7,4,0
39,0.101261,7,6,0
39,0.101254,7,4,0
39,0.101254,7,8,0
39,0.101254,7,0,1
39,0.2428,7,3,1
39,0.413569,7,3,0
39,0.102586,7,2,1
39,0.244547,7,2,1
39,0.415505,7,3,1
49,0.683088,7,4,0
49,0.104867,7,5,0
49,0.101211,7,3,0
49,0.101203,7,4,1
49,0.265836,7,4,1
49,0.477938,7,5,0
49,0.102646,7,5,1
49,0.267969,7,6,1
49,0.480327,7,4,1
49,0.683789,7,4,1
81,0.865354,7,1,1
81,0.934927,7,0,1
81,0.969678,7,0,1
81,0.98612,7,1,0
81,0.213042,7,3,0
81,0.101487,7,0,1
81,0.266257,7,1,1
81,0.47841,7,3,1
81,0.682213,7,2,1
81,0.829756,7,2,1
79,0.778571,7,2,1
79,0.887782,7,1,1
79,0.946409,7,0,1
79,0.975175,7,4,1
39,0.587925,7,1,1
39,0.733359,7,4,1
2,0.403015,7,6,0
49,0.830759,7,6,0
49,0.109757,7,4,1
45,0.684651,7,2,1
49,0.278399,7,2,1
49,0.49189,7,4,0
49,0.102741,7,5,1
49,0.268109,7,4,1
2,0.121094,7,3,1
49,0.480483,7,5,1
31,0.86066,7,1,1
31,0.907932,7,1,1
31,0.940277,7,2,1
31,0.961737,7,0,1
31,0.975685,7,2,1
56,0.833747,7,3,0
56,0.836664,7,2,1
56,0.836524,7,1,1
56,0.836384,7,1,0
56,0.839263,7,1,1
56,0.839124,7,1,1
56,0.838985,7,0,1
56,0.838846,7,1,1
56,0.838707,7,1,1
56,0.838568,7,2,1
7,0.60992,7,1,1
7,0.714049,7,2,0
7,0.501956,7,1,1
7,0.616851,7,3,1
7,0.719977,7,1,1
45,0.831306,7,4,1
49,0.683917,7,5,0
49,0.104881,7,5,0
14,0.266517,7,4,0
14,0.101654,7,8,0
14,0.101204,7,8,0
14,0.101203,7,9,0
14,0.101203,7,7,0
14,0.101203,7,7,0
13,0.659131,7,6,0
13,0.699904,7,4,0
13,0.737727,7,5,0
13,0.772322,7,3,1
13,0.730113,7,6,0
13,0.765396,7,5,1
13,0.722367,7,6,0
13,0.75833,7,7,0
15,0.961203,7,0,1
13,0.790972,7,8,0
13,0.820245,7,7,0
1,0.586146,7,4,1
1,0.731981,7,2,1
1,0.837716,7,2,1
1,0.906163,7,0,1
1,0.947279,7,1,1
6,0.711298,7,1,1
6,0.797333,7,1,1
6,0.862667,7,4,1
6,0.90933,7,4,1
6,0.941216,7,5,0
19,0.758242,7,1,1
18,0.86166,7,2,1
22,0.975904,7,0,1
14,0.101203,7,5,0
14,0.101203,7,3,1
14,0.265836,7,6,1
14,0.477938,7,6,1
13,0.84621,7,3,0
13,0.869019,7,6,0
13,0.888888,7,2,0
13,0.906066,7,6,0
5,0.651143,7,2,0
5,0.109354,7,1,1
5,0.220383,7,2,1
5,0.335333,7,2,1
5,0.448204,7,2,1
5,0.553413,7,0,1
21,0.656645,7,6,1
21,0.656237,7,7,0
21,0.657707,7,1,1
21,0.657299,7,6,0
29,0.5,7,10,0
21,0.658766,7,2,1
21,0.658358,7,6,1
15,0.982163,7,1,1
7,0.804136,7,0,1
15,0.991886,7,3,1
15,0.996327,7,0,1
15,0.998341,7,0,1
67,0.713311,7,0,1
21,0.65795,7,5,1
68,0.833333,7,2,1
21,0.657543,7,2,1
21,0.657135,7,4,0
21,0.658602,7,7,1
21,0.658195,7,5,0
21,0.659659,7,6,1
21,0.659252,7,5,0
21,0.660713,7,3,1
21,0.660306,7,4,1
21,0.659898,7,6,0
21,0.661358,7,5,0
21,0.662815,7,6,1
21,0.662407,7,8,0
17,0.760563,7,0,1
21,0.663861,7,3,0
21,0.665311,7,5,0
21,0.666757,7,1,1
21,0.66635,7,2,0
21,0.667793,7,4,0
21,0.669233,7,4,0
21,0.670668,7,6,0
21,0.6721,7,5,1
21,0.671693,7,2,1
21,0.671287,7,3,1
21,0.67088,7,1,1
21,0.670474,7,6,1
19,0.75796,7,1,1
21,0.670067,7,2,1
13,0.920824,7,5,1
13,0.902654,7,2,1
84,0.3125,7,7,0
85,0.061224,7,9,0
86,0.508333,7,5,1
86,0.507826,7,6,0
84,0.313801,7,5,0
85,0.055067,7,10,0
30,0.680486,7,5,0
30,0.589177,7,5,1
30,0.62082,7,2,1
30,0.65145,7,5,0
30,0.557267,7,4,1
30,0.589676,7,5,0
30,0.491881,7,0,1
30,0.52505,7,0,1
30,0.55797,7,4,0
30,0.459581,7,6,0
6,0.865896,7,6,0
6,0.722567,7,6,0
6,0.512469,7,6,0
6,0.298164,7,2,1
6,0.404481,7,3,1
6,0.520451,6,5,1
6,0.634178,6,6,1
49,0.101211,6,4,1
49,0.265848,6,5,1
49,0.477952,6,5,1
49,0.681835,6,4,1
49,0.829516,6,5,1
30,0.364376,6,2,1
30,0.39579,6,1,1
30,0.428041,6,4,0
30,0.335369,6,1,1
30,0.36577,6,2,1
30,0.397227,6,4,0
30,0.307695,6,8,0
30,0.230815,6,2,1
30,0.255604,6,5,1
30,0.282005,6,2,1
85,0.049593,6,8,1
21,0.669661,6,5,0
3,0.68629,6,0,1
3,0.685989,6,1,1
3,0.685687,6,1,1
3,0.685386,6,3,1
1,0.970874,6,2,1
1,0.984063,6,3,1
80,0.694021,0,4,1
80,0.837221,0,2,1
80,0.92013,0,5,1
82,0.74256,0,2,1
82,0.844854,0,3,1
82,0.910562,0,0,1
82,0.949841,0,0,1
81,0.552147,0,4,1
35,0.850949,0,3,0
35,0.85236,0,2,1
35,0.852193,0,4,1
35,0.852026,0,2,1
35,0.851859,0,0,1
33,0.694888,0,4,1
33,0.812149,0,1,1
33,0.890184,0,3,1
34,0.789386,0,5,0
34,0.109366,0,4,0
34,0.101277,0,2,0
34,0.101254,0,1,1
34,0.2428,1,2,1
34,0.413569,1,2,0
34,0.102586,1,1,1
34,0.244547,1,2,1
34,0.415505,1,1,1
33,0.93789,1,2,1
42,0.439223,1,2,0
42,0.345572,1,5,1
42,0.376356,1,3,1
42,0.408121,1,2,1
42,0.440628,1,5,0
42,0.346861,1,4,1
42,0.377691,1,5,1
42,0.409493,1,3,1
34,0.587925,1,3,0
34,0.104203,1,0,1
34,0.246664,1,0,1
34,0.417845,1,0,1
83,0.563882,1,2,1
83,0.748754,1,6,0
83,0.106337,1,4,1
83,0.273399,1,5,1
83,0.486371,1,4,1
83,0.688732,1,3,1
39,0.552876,1,4,0
39,0.103777,1,4,0
43,0.521959,1,5,0
43,0.103453,1,3,1
43,0.245683,1,4,1
43,0.416761,1,4,1
43,0.589079,1,4,0
43,0.104218,1,1,1
43,0.246684,1,5,1
43,0.417867,1,1,1
39,0.101261,1,3,1
39,0.242809,1,3,1
39,0.413579,1,3,1
97,0.703549,1,7,0
97,0.104548,1,9,0
97,0.101175,1,6,0
97,0.101169,1,3,0
97,0.101169,1,1,1
97,0.29788,1,2,1
97,0.562943,1,6,0
97,0.102929,1,8,0
97,0.101172,1,3,1
97,0.297885,1,2,1
57,0.730159,1,2,1
97,0.562949,1,2,1
97,0.786406,1,7,0
97,0.106492,1,8,0
97,0.101179,1,6,0
97,0.101169,1,4,1
97,0.29788,1,1,1
97,0.562943,1,4,1
31,0.602689,1,4,0
31,0.379898,1,1,1
31,0.494699,1,2,1
31,0.609972,1,2,1
31,0.714093,1,6,0
31,0.50201,1,4,1
31,0.616902,1,6,0
31,0.394045,1,5,1
31,0.509593,1,6,1
31,0.624041,1,5,1
31,0.726089,1,3,0
31,0.51687,1,4,0
31,0.301855,1,6,0
31,0.149179,1,4,0
31,0.066901,1,7,0
31,0.029042,1,4,0
31,0.012893,1,5,1
31,0.021384,1,4,1
31,0.034642,1,4,1
49,0.385714,1,5,0
49,0.10213,1,4,0
49,0.101205,1,5,0
49,0.101203,1,4,0
49,0.101203,1,3,0
49,0.101203,1,5,0
49,0.101203,1,5,0
45,0.559615,1,4,0
45,0.103284,1,2,0
45,0.101207,1,5,1
45,0.265843,1,4,1
45,0.477946,1,3,1
49,0.101203,1,5,1
49,0.265836,1,4,1
49,0.477938,1,5,0
49,0.102646,1,4,1
49,0.267969,1,4,1
49,0.480327,1,4,1
82,0.972319,1,2,0
82,0.17374,1,2,1
82,0.333838,1,4,1
82,0.509548,1,1,1
48,0.234637,1,8,0
48,0.094183,1,7,0
48,0.03468,1,5,1
48,0.067735,1,8,0
48,0.024776,1,5,0
48,0.009445,1,6,1
48,0.019625,1,6,1
48,0.039318,1,8,1
50,0.621212,1,4,1
50,0.78947,1,1,0
50,0.107705,1,2,1
50,0.275403,1,3,1
50,0.488588,1,3,1
52,0.423592,1,5,0
52,0.424982,1,4,1
52,0.424337,1,6,1
52,0.423693,1,8,0
52,0.425083,1,4,0
52,0.426472,1,7,1
52,0.425824,1,4,1
52,0.425177,1,4,1
99,0.551601,1,5,1
99,0.662713,1,5,0
99,0.44235,1,4,0
99,0.242907,1,3,1
99,0.339147,1,2,1
99,0.450631,1,1,1
99,0.567191,1,4,1
99,0.676697,1,3,1
99,0.769712,1,5,0
99,0.574229,1,4,1
99,0.682947,1,4,0
99,0.465107,1,4,0
99,0.260138,1,3,0
99,0.124934,1,7,1
99,0.186278,1,3,1
99,0.268178,1,3,1
100,0.532567,1,3,1
100,0.532413,1,3,0
100,0.535366,1,0,1
100,0.53521,1,4,1
100,0.535053,1,4,1
100,0.534897,1,4,1
100,0.534741,1,3,1
100,0.534584,1,3,1
99,0.369486,1,3,1
99,0.483607,1,3,1
99,0.599367,1,3,1
99,0.704954,1,4,0
99,0.490936,1,4,1
99,0.606386,1,3,0
99,0.383541,1,4,1
99,0.498554,1,4,0
99,0.286675,1,2,1
99,0.391199,1,3,0
99,0.206407,1,0,1
99,0.293892,1,2,1
99,0.399561,1,3,0
99,0.212174,1,7,0
99,0.098767,1,5,1
99,0.149626,1,4,1
99,0.219904,1,2,1
99,0.310829,1,4,1
99,0.418946,1,6,0
99,0.225838,1,6,0
99,0.106045,1,1,1
99,0.159928,1,3,1
99,0.233667,1,1,1
99,0.327853,1,0,1
99,0.438101,1,6,0
99,0.239761,1,1,1
99,0.335313,1,1,1
99,0.446393,1,2,1
99,0.562983,1,3,1
100,0.534428,1,0,1
100,0.534272,1,3,0
100,0.537223,1,0,1
100,0.537065,1,2,0
100,0.540011,1,0,1
100,0.53985,1,5,0
100,0.542791,1,0,1
100,0.542628,1,1,1
100,0.542466,1,0,1
100,0.542303,1,3,0
100,0.54524,1,0,1
100,0.545075,1,0,1
100,0.544911,1,0,1
64,0.56,1,4,0
100,0.544746,1,3,1
100,0.544582,1,3,1
100,0.544418,1,3,1
64,0.56167,1,4,0
100,0.544254,1,4,0
100,0.547187,1,0,1
100,0.547021,1,4,0
100,0.549948,1,0,1
100,0.54978,1,1,1
100,0.549612,1,0,1
64,0.563338,1,4,1
60,0.650376,1,7,0
60,0.651861,1,5,0
60,0.653341,1,2,0
60,0.654818,1,3,1
60,0.654411,1,7,0
60,0.655885,1,4,0
60,0.657356,1,3,1
100,0.549444,1,5,0
100,0.552366,1,0,1
100,0.552196,1,0,1
100,0.552026,1,0,1
100,0.551857,1,4,0
100,0.554774,1,0,1
100,0.554602,1,2,1
100,0.554431,1,4,0
100,0.557343,1,0,1
100,0.557169,1,3,0
100,0.560076,1,0,1
64,0.562955,1,5,0
100,0.5599,1,5,1
100,0.559725,1,1,1
64,0.564621,1,2,1
60,0.656948,1,2,1
60,0.65654,1,3,1
120,0.696833,1,4,1
120,0.696291,1,2,0
120,0.697439,1,5,1
120,0.696898,1,7,0
120,0.698044,1,2,1
120,0.697503,1,0,1
120,0.696962,1,8,0
120,0.698108,1,5,0
120,0.699252,1,3,0
120,0.700392,1,5,0
120,0.70153,1,3,1
120,0.700991,1,5,1
120,0.700451,1,7,1
59,0.532075,1,4,1
46,0.646967,1,3,1
46,0.806842,1,3,0
46,0.108463,1,5,1
46,0.27651,1,5,0
46,0.101688,1,2,1
46,0.266554,1,3,0
46,0.101654,1,6,0
46,0.101204,1,6,1
46,0.265837,1,3,0
46,0.101652,1,4,1
46,0.2665,1,7,0
46,0.101654,1,2,1
46,0.266503,1,3,1
46,0.478687,1,3,1
46,0.68244,1,3,1
46,0.829901,1,3,0
46,0.109705,1,6,1
46,0.278322,1,7,1
59,0.811686,1,2,1
46,0.491806,1,3,1
46,0.693144,1,2,1
46,0.83667,1,3,1
46,0.919836,1,3,1
46,0.962353,1,2,1
61,0.678049,1,4,1
99,0.672942,1,3,1
99,0.766666,1,3,1
99,0.839906,1,3,1
104,0.608187,1,4,1
105,0.777778,1,0,1
105,0.777616,1,1,1
105,0.777454,1,3,0
105,0.781115,1,0,1
105,0.780954,1,0,1
105,0.780793,1,1,1
105,0.780632,1,1,1
105,0.780471,1,0,1
107,0.348361,1,7,0
107,0.244595,1,10,0
107,0.164236,1,3,1
107,0.215962,1,4,0
58,0.669118,1,5,0
58,0.670921,1,5,1
58,0.67062,1,3,0
58,0.672419,1,5,0
58,0.674212,1,0,1
58,0.67391,1,2,1
58,0.673609,7,3,1
26,0.675676,7,2,1
26,0.675374,7,0,1
90,0.543478,7,6,0
90,0.545587,7,1,1
90,0.545333,7,1,1
90,0.54508,7,2,0
90,0.547186,7,5,0
90,0.549289,7,2,0
90,0.551388,7,2,0
90,0.553483,7,3,0
90,0.555575,7,6,0
90,0.557663,7,3,1
90,0.557401,7,0,1
90,0.55714,7,0,1
90,0.556878,7,6,0
90,0.558964,7,0,1
90,0.558701,7,2,1
90,0.558439,7,5,0
90,0.560522,7,5,1
90,0.560258,7,5,1
90,0.559995,7,5,1
87,0.443709,7,4,0
